symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta
INTU,20260320,370.0,367.68,21.0,25.5,8.0,0.0,0.5755128238885407,0.6976634461140304,0.6365881350012856,0.6510712050405595,0.5228685740617718,0.006638138563621449,0.36794614091445155,-0.5416395602764794,22.9,26.3,104.0,293.0,0.6091950867771724,0.7015155359548815,0.6553553113660269,0.6510712050405595,-0.4770671267819677,0.006668472051923986,0.36800011556232803,-0.505208642428066
INTU,20260327,370.0,367.68,24.5,28.0,4.0,0.0,0.5844409829222591,0.6677882765957085,0.6261146297589838,0.6010390980840593,0.5268357474969497,0.006297290690905569,0.4196367528039495,-0.4401845567569218,24.4,28.0,0.0,11.0,0.572471276465891,0.6582001052919477,0.6153356908789194,0.6010390980840593,-0.475141836988896,0.006340574806460753,0.4195580975770383,-0.40371556205813874
INTU,20260717,370.0,367.68,48.5,53.1,3.0,0.0,0.5215025575514166,0.5728994207579206,0.5472009891546685,0.543098608880306,0.5725446410120902,0.003176448802155897,0.8941464463751672,-0.18785313844353624,46.7,49.9,13.0,59.0,0.5247464328344921,0.5604777274136097,0.5426120801240508,0.543098608880306,-0.43242203666801493,0.0032370803082310286,0.8944429202508388,-0.15267255080740938
INTU,20260918,370.0,367.68,58.2,60.9,0.0,0.0,0.5151104350309669,0.5628330377701546,0.5389717364005607,0.5347175421145521,0.5894776082112326,0.0026552839973107136,1.0676783047385356,-0.15600517447738582,54.0,58.9,0.0,109.0,0.5131220825705594,0.5589320048447959,0.5360270437076776,0.5347175421145521,-0.4167220511353788,0.0027262886740772123,1.068642678477012,-0.12169829082752415
BE,20260320,177.5,176.9,21.7,23.15,28.0,0.0,1.2382404182753495,1.2981244705007247,1.268182444388037,1.2643704033426515,0.566512977497068,0.007008950443408744,0.1753812139223072,-0.4930927220468888,20.9,23.3,0.0,0.0,1.1905617714094727,1.327399419317349,1.2589805953634108,1.2643704033426515,-0.43422123350912084,0.007028001070698855,0.1754025578036611,-0.4755568298637769
BE,20260320,175.0,176.9,22.8,24.6,143.0,0.0,1.2098159783951303,1.3132367302588583,1.2615263543269943,1.2667471939033934,0.5842617365190758,0.00691166123085553,0.17406196443760535,-0.4905586213274944,20.0,21.6,7.0,54.0,1.2133556048879979,1.2937668921247494,1.2535612485063736,1.2667471939033934,-0.4160659409192949,0.006912275402171452,0.1741021636920621,-0.47414114307630584
BE,20260327,177.5,176.9,23.55,26.45,3.0,0.0,1.1545109925640273,1.299893602517598,1.2272022975408126,1.228906541565001,0.5702161489448319,0.006323854943877262,0.1991797633382255,-0.4178898683271228,23.95,26.1,0.0,0.0,1.1988435052196247,1.306677391682543,1.2527604484510837,1.228906541565001,-0.4306937651029488,0.006345403539609885,0.19921374511332246,-0.4004718065160624
BE,20260327,175.0,176.9,25.15,27.0,19.0,0.0,1.1854816920543498,1.2688257129822371,1.2271537025182935,1.2311757580006597,0.5901947567394727,0.00618478222299862,0.19797915052745552,-0.4180551831724202,21.75,24.1,4.0,0.0,1.1543898086839701,1.273024017622957,1.2137069131534637,1.2311757580006597,-0.41471931838807413,0.006270849252367446,0.19772338540176193,-0.3983995516108436
BE,20260821,175.0,176.9,59.0,62.1,0.0,0.0,1.187840032980495,1.2577825372919813,1.2228112851362383,1.2236116274169577,0.6779384768448257,0.002376089923570012,0.4422726305547613,-0.15949675845704547,53.65,57.0,0.0,16.0,,,,1.2236116274169577,-0.3251793970289367,0.0024165754356037235,0.4433312839515864,-0.1437382200925157
BE,20260821,180.0,176.9,56.4,60.35,0.0,0.0,,,,1.2224584087089536,0.665818530230953,0.0024143083436938546,0.44895907267775925,-0.16162203324001467,56.5,59.8,0.0,8.0,,,,1.2224584087089536,-0.33751123921987486,0.002457305642006449,0.4499318716432512,-0.14549257402131133
BE,20260918,175.0,176.9,63.2,65.45,0.0,0.0,,,,1.210808904402629,0.6881196572071875,0.0022007944625542252,0.46936609756785685,-0.144977161752621,56.75,59.75,0.0,10.0,,,,1.210808904402629,-0.3153967427402931,0.002244666916836245,0.47074509688872723,-0.12952932024703045
BE,20260918,180.0,176.9,60.95,64.0,5.0,0.0,,,,1.209497881833558,0.6768545511998502,0.002236648134498173,0.47649197487317707,-0.14690123144788458,60.6,63.45,0.0,14.0,,,,1.209497881833558,-0.32689210821899967,0.0022831449707250793,0.477782767847188,-0.1310882770955928
BA,20260320,230.0,230.8,8.1,8.65,197.0,0.0,0.32001865799553925,0.34393529330815553,0.33197697565184736,0.3291573421104895,0.5452229120677297,0.020810081891582864,0.22996539972007568,-0.17800707142813188,6.85,7.25,51.0,4076.0,0.32328613570718806,0.3406831503098712,0.3319846430085296,0.3291573421104895,-0.45770593145562244,0.0210293157691451,0.2299244097178086,-0.15509768977338112
BA,20260320,232.5,230.8,6.7,7.45,54.0,0.0,0.3114429001360566,0.3437536047737349,0.3275982524548957,0.3252827845338946,0.492889763897293,0.02115613335166219,0.2321042324923397,-0.17643083370133184,8.0,8.4,2.0,13.0,0.31670022325348185,0.351211860815568,0.3339560420345249,0.3252827845338946,-0.5106650582610277,0.02141012405163872,0.2318196725060364,-0.15353656547302208
BA,20260327,230.0,230.8,9.05,9.75,8.0,0.0,0.3132525224874281,0.3399447761444419,0.32659864931593496,0.322032313268555,0.5473474335495215,0.01863059516635307,0.2622464252946024,-0.15386045254613023,7.6,8.15,45.0,29.0,0.3145871363142007,0.337471691250007,0.3260294137821038,0.322032313268555,-0.4562348497268869,0.01887317029103651,0.26218851232535645,-0.1310552823052964
BA,20260327,235.0,230.8,6.8,7.7,11.0,0.0,0.3165500526190705,0.35024390120838406,0.33339697691372727,0.31748463249737324,0.4533755778569506,0.018953362874005456,0.2672306230935506,-0.15160659301827994,9.9,11.15,1.0,68.0,0.30001958273607954,0.3476343126079713,0.3238269476720254,0.31748463249737324,-0.5517504550368555,0.01926915352336716,0.2653470397238511,-0.1275251257558807
BA,20260821,230.0,230.8,23.85,25.1,0.0,0.0,0.33467367250570484,0.3545793226665433,0.34462649758612407,0.34584646520143536,0.5844426079518786,0.007023049957646535,0.6279002529086739,-0.07315149071299132,19.2,19.9,0.0,288.0,0.3358708924535935,0.34702058751024273,0.3414457399819181,0.34584646520143536,-0.4264756130886116,0.007337963795327414,0.6277914195218521,-0.051546420375874646
BA,20260821,235.0,230.8,22.0,22.7,5.0,0.0,0.34219909260118386,0.3547512995094009,0.34847519605529237,0.3433058186076984,0.548881892244853,0.007202900435615419,0.6389815675779325,-0.07249907920575893,21.8,23.1,4.0,77.0,0.3357220805858999,0.35627094320402675,0.34599651189496333,0.3433058186076984,-0.4639320346920862,0.007560876896565734,0.6344446206310224,-0.05075616032542385
BA,20260918,235.0,230.8,23.0,25.15,0.0,0.0,0.32886808852437033,0.36038245322860407,0.3446252708764872,0.34123092192523885,0.5564932927743461,0.006712760876027468,0.6841187997345664,-0.06763539796047979,21.55,24.4,0.0,2222.0,0.31219531222572516,0.3542094874145289,0.333202399820127,0.34123092192523885,-0.4575670536784539,0.00708591415692454,0.6801138360322483,-0.04616050796506599
APH,20260320,150.0,153.43,9.3,9.7,157.0,0.0,0.47746599175327153,0.5039702316977448,0.49071811172550817,0.48273371534139187,0.6048759738283747,0.02076718897563012,0.15091342061837665,-0.16824113814590547,5.5,6.1,42.0,1185.0,0.47513291810228137,0.5148804289229678,0.4950066735126246,0.48273371534139187,-0.39669921066968905,0.020889764003482084,0.15094308526699063,-0.15311722459609634
APH,20260417,155.0,153.43,9.7,10.0,43.0,0.0,0.44330602567944666,0.4564370838409369,0.4498715547601918,0.44954779284064783,0.5186318080097481,0.01551193464286267,0.22844682429854757,-0.10835878640442331,10.7,11.4,5.0,140.0,0.441447451477659,0.47211308067257485,0.4567802660751169,0.44954779284064783,-0.48515192538228,0.015699745400282312,0.22828664927217446,-0.09301530991614193
APH,20260417,150.0,153.43,12.2,12.7,4.0,0.0,0.44594905661461615,0.46833683447499463,0.4571429455448054,0.4580829851196744,0.5949289936090154,0.014803355856839763,0.2233451891568201,-0.10894206014416952,8.3,9.4,5.0,223.0,0.4481478501421301,0.4973777037373693,0.47276277693974966,0.4580829851196744,-0.4079225526840043,0.01495893645723514,0.22344837111785054,-0.09392156473484903
APH,20260821,155.0,153.43,18.6,21.1,3.0,0.0,0.43303613749165665,0.49268729113914983,0.46286171431540324,0.4846869246832506,0.5723560827294895,0.007620366924342886,0.4184742558669434,-0.06450178106088345,19.7,20.6,0.0,0.0,,,,0.4846869246832506,-0.4343314915742605,0.007798872518352252,0.4184348896313601,-0.049831124149658734
APH,20260821,150.0,153.43,22.5,23.7,8.0,0.0,,,,0.4895271435017279,0.6103346328423718,0.007380763052082235,0.4094089274697268,-0.06417412523147803,17.0,19.5,0.0,3.0,,,,0.4895271435017279,-0.39545647122653166,0.007537494475145538,0.41000556588318915,-0.049841438059047505
APH,20260918,155.0,153.43,20.7,22.6,10.0,0.0,,,,0.475383494514539,0.5782191722924968,0.007255282788177037,0.4464077973541478,-0.05876467458670476,20.2,21.9,0.0,4.0,,,,0.475383494514539,-0.42956528101111385,0.007366010657620435,0.4478936372508642,-0.04333545520831095
APH,20260918,150.0,153.43,23.0,25.2,0.0,0.0,,,,0.4801455425512523,0.6144148415776277,0.007019232208676226,0.43659165607069284,-0.05845502453227169,17.9,20.4,0.0,28.0,,,,0.4801455425512523,-0.39276709345113664,0.007110858866836682,0.4383641126286477,-0.04336302625746313
PG,20260320,165.0,163.67000000000002,2.67,2.87,154.0,0.0,0.18904660092145734,0.19931398190351554,0.19418029141248644,0.19799103085850236,0.46411231683411414,0.048927492020048154,0.1654666893676371,-0.07944095182526789,3.6,4.0,46.0,1418.0,0.186391357182185,0.21069768458049326,0.19854452088133911,0.19799103085850236,-0.5430755843922771,0.05010257520138516,0.1645960182277313,-0.0633191587020363
PG,20260327,162.5,163.67000000000002,4.2,4.95,5.0,0.0,0.17612190878597414,0.2167844812178842,0.19645319500192918,0.2031414785293863,0.582219656073409,0.04098234231912008,0.1846198135158419,-0.07245024039293657,2.79,3.3,15.0,9.0,0.1890996056667166,0.21673223564725824,0.20291592065698744,0.2031414785293863,-0.42325336888544585,0.041836000319406486,0.1846307726234815,-0.05628384970363687
PG,20260327,165.0,163.67000000000002,2.82,3.5,5.0,0.0,0.1706589646127992,0.20665683543450591,0.18865790002365257,0.19623994884279958,0.4760316641524085,0.0433050349435011,0.18871342324218565,-0.06997636499493831,3.9,4.45,20.0,10.0,0.1821847340089792,0.21148619997456572,0.19683546699177246,0.19623994884279958,-0.5323965372601195,0.04454177252588475,0.18770460730055039,-0.053926579316125434
PG,20260717,165.0,163.67000000000002,7.5,8.1,7.0,0.0,0.18531343057920283,0.20007807660041754,0.19269575358981017,0.1926619777699903,0.5242606287329236,0.02043619394028822,0.40614759975161974,-0.036004426996131045,7.9,9.05,0.0,259.0,0.18879618455567404,0.21739647301194698,0.2030963287838105,0.1926619777699903,-0.497106714893982,0.021801669241307286,0.4020219277996464,-0.019342747371954516
PG,20260717,160.0,163.67000000000002,9.8,11.05,14.0,0.0,0.17733126839073948,0.20960406019818173,0.1934676642944606,0.20089903692067126,0.6212709233265759,0.01872079670609378,0.38838129856657133,-0.03728022704497924,5.8,6.45,24.0,481.0,0.197035108155206,0.21373776222083232,0.20538643518801916,0.20089903692067126,-0.39312488966524994,0.01977771359236521,0.3891900807742985,-0.02134015955389401
PG,20260918,165.0,163.67000000000002,9.25,10.0,34.0,0.0,0.18996356858783991,0.2055098431517505,0.1977367058697952,0.1978848615759346,0.5317186053113535,0.016610496923958606,0.4821181326748576,-0.03148914430279781,9.4,9.95,2.0,56.0,0.1901799250473906,0.20162897587968176,0.19590445046353616,0.1978848615759346,-0.48387770800861135,0.01735510306803477,0.4802222954643156,-0.015573902164700115
PG,20260918,160.0,163.67000000000002,11.4,12.85,7.0,0.0,0.18218980635476828,0.21342559994216276,0.19780770314846552,0.2049300039786982,0.6112422296606014,0.01549354785318987,0.46624416485653697,-0.03256770947587562,7.25,7.85,6.0,230.0,0.19687319127921218,0.2097202788599232,0.2032967350695677,0.2049300039786982,-0.4005414414590688,0.016066928222339974,0.46741429813444846,-0.016906432340814348
VZ,20260320,49.5,49.51,1.08,1.28,32.0,0.0,,,,0.21187584468575218,0.5311914188407324,0.15165233077218093,0.0494568996856366,-0.02559718047190329,0.97,1.13,199.0,646.0,,,,0.21187584468575218,-0.47413814923931996,0.15447337342436318,0.04940382633807683,-0.020718386427997615
VZ,20260320,50.0,49.51,0.87,1.0,132.0,0.0,0.20885195037056803,0.23479542091816474,0.2218236856443664,0.21005192921441568,0.4553453840392249,0.15232655908230797,0.05013025238564128,-0.025337298713692835,1.13,1.29,134.0,2041.0,,,,0.21005192921441568,-0.5515814746232637,0.15579614302662542,0.049811373377299795,-0.020426413162290213
VZ,20260327,50.0,49.51,0.99,1.17,10.0,0.0,,,,0.20310499692832074,0.46673454089074207,0.1382375333807042,0.0571964676234511,-0.021813082137017492,1.22,1.42,0.0,78.0,,,,0.20310499692832074,-0.5415824945448061,0.1421112359193986,0.05684250076268649,-0.01694363188769943
VZ,20260327,49.0,49.51,1.53,1.74,0.0,0.0,,,,0.20718141562209008,0.6023850075377214,0.13156461783834975,0.055619344131568216,-0.022308416139746656,0.76,0.97,1.0,98.0,,,,0.20718141562209008,-0.4026486482279342,0.13411522759609532,0.05563568334479907,-0.017409592944274355
VZ,20260717,50.0,49.51,2.28,2.39,8.0,0.0,,,,0.21890804532598257,0.49985588336596426,0.0623250912791008,0.1191161986379905,-0.011559599150325894,3.0,3.35,0.0,30.0,,,,0.21890804532598257,-0.5417409366856462,0.06058548257644484,0.12018432946067614,-0.006163430175014639
VZ,20260717,49.0,49.51,2.76,2.89,7.0,0.0,0.21180336984859705,0.2237250279605907,0.21776419890459386,0.22103898135299166,0.5612060940970824,0.06141021575986497,0.11744135977941372,-0.011832861372492065,2.64,2.92,25.0,385.0,,,,0.22103898135299166,-0.48239005285150827,0.06031603154859748,0.1204232125543796,-0.006624499042276799
VZ,20260918,50.0,49.51,2.8,2.93,22.0,0.0,,,,0.22219295108935297,0.5026203286514981,0.051527511025191305,0.14134010314757361,-0.009686776675562836,3.55,3.85,7.0,783.0,,,,0.22219295108935297,-0.5228058202224457,0.05151248043747041,0.14131515459280797,-0.005164983073235874
TMO,20260320,515.0,514.99,13.3,15.9,2.0,0.0,0.2525045551445851,0.2991446268585129,0.275824591001549,0.2923512509829577,0.5212960915429701,0.010605825700537072,0.5145203877768569,-0.35733748389661457,14.2,15.3,0.0,11.0,0.28080889679493026,0.292471023409605,0.28663996010226767,0.2923512509829577,-0.4810823772386536,0.01066226858826512,0.5145106769560854,-0.3029274322956166
TMO,20260320,512.5,514.99,15.6,17.5,0.0,0.0,0.27213191919397806,0.3053272588084757,0.2887295890012269,0.29419622472805523,0.5483709375824969,0.010455407559292525,0.5121763059324458,-0.35908578721542384,12.9,13.7,0.0,5.0,0.28508702947817616,0.3026550775309008,0.29387105350453846,0.29419622472805523,-0.4547123407634668,0.01051169422565455,0.5123320308359052,-0.304977017645804
TMO,20260327,510.0,514.99,19.1,22.5,0.0,0.0,0.27198998132763536,0.3304520475528017,0.30122101444021854,0.29997381226705744,0.5715072789311394,0.008874955227110019,0.5816505735963631,-0.32126819191880074,13.5,15.1,0.0,9.0,0.2790145970181087,0.31340284012108566,0.2962087185695972,0.29997381226705744,-0.43186674431200245,0.008977901626752632,0.5817270827970109,-0.26983474741878055
TMO,20260618,510.0,514.99,37.4,40.4,3.0,0.0,0.2840388459626826,0.3108523012330119,0.29744557359784723,0.2979285046818024,0.5807859138194907,0.00461618483814096,1.1189534481170753,-0.17532560047938262,28.5,30.4,1.0,132.0,0.290655525894639,0.3076049607304743,0.29913024331255667,0.2979285046818024,-0.42679952006717264,0.00473203223801489,1.1211231962961605,-0.12503943978278897
TMO,20260918,510.0,514.99,50.5,55.8,0.0,0.0,0.2839768060298292,0.31943250677889173,0.3017046564043605,0.3035538816374866,0.5946627425120643,0.003322635997150878,1.4949538780602296,-0.1375017005045578,38.3,42.7,0.0,421.0,0.2921775288409339,0.3215885929173289,0.3068830608791314,0.3035538816374866,-0.41788542881991536,0.003478033882246109,1.4961588413879738,-0.08800456866559614
IBM,20260320,240.0,238.0457000732422,8.9,9.35,210.0,0.0,0.396060261065111,0.4169590972405591,0.40650967915283504,0.397369315128499,0.4971818388458164,0.016826703402789654,0.23926510291750702,-0.21913456894215422,10.05,10.7,199.0,2687.0,0.38758714089935525,0.41477613030051425,0.40118163559993475,0.397369315128499,-0.5056150501645605,0.016985836022866498,0.23906452055847716,-0.19545750878665125
IBM,20260918,240.0,238.1,26.5,27.95,10.0,0.0,,,,0.3806815010284272,0.5604553843862139,0.00597457103387917,0.6887723176289313,-0.07431444414998012,25.2,28.3,0.0,290.0,,,,0.3806815010284272,-0.44965778446096244,0.005979718899455379,0.6915914247963677,-0.05175290463821014
QCOM,20260320,144.0,144.37,4.5,5.1,0.0,0.0,0.321350607707839,0.3632941311451733,0.3423223694265062,0.3325512793840003,0.5146342891549488,0.034464464120476976,0.14306103360412958,-0.11525468176794718,4.8,5.0,0.0,14.0,0.320305246935853,0.33422464740606483,0.3272649471709589,0.3325512793840003,-0.49417581627774765,0.03371429429572736,0.14369727683066724,-0.09756508240680262
QCOM,20260320,145.0,144.37,4.15,4.35,219.0,0.0,0.3289102386832661,0.3427592105047865,0.3358347245940263,0.3304978643297172,0.47988621177295,0.034341573558691794,0.14443090783152623,-0.11384000275873518,5.3,5.5,3.0,3530.0,0.3206278609573666,0.33448206188922686,0.32755496142329676,0.3304978643297172,-0.5265688554409695,0.03386990150392003,0.1443994024078652,-0.09704159273527058
QCOM,20260327,145.0,144.37,4.5,5.3,19.0,0.0,0.3068847593075232,0.3553842140744778,0.3311344866910005,0.3341708610933343,0.48861005324936235,0.029159378097578684,0.1649302018229477,-0.09956215951521319,5.7,6.4,0.0,102.0,0.3052101529925523,0.34772699925966444,0.32646857612610836,0.3341708610933343,-0.5159168934116746,0.029437066738525242,0.16468862050655986,-0.08496084923594793
QCOM,20260821,145.0,144.37,14.35,14.85,2.0,0.0,0.3612623771384378,0.3739539855441293,0.36760818134128354,0.36477864786052705,0.5540205431164908,0.010944378578035692,0.3939821073141996,-0.04761531630357396,14.2,14.65,6.0,80.0,0.356625493302965,0.3680734787649416,0.36234948603395334,0.36477864786052705,-0.45560560818272333,0.011264137653211478,0.3931140458012159,-0.03265857485525636
QCOM,20260918,145.0,144.37,15.05,16.1,0.0,0.0,0.35191896171309645,0.3770269957779646,0.36447297874553053,0.36422896844861613,0.5588660680242911,0.010207863295442425,0.4221089622409515,-0.04411926945566513,15.3,15.8,4.0,1064.0,0.3601938061248804,0.37215674756641826,0.3661752768456493,0.36422896844861613,-0.44982190246115544,0.010498628257617468,0.4206677356834092,-0.02977750089508646
ADBE,20260320,255.0,255.01000000000002,14.9,15.65,4.0,0.0,,,,0.5780748812510952,0.5363061563392346,0.010781530367261816,0.25445637644061847,-0.33452373020153203,14.25,15.0,13.0,932.0,,,,0.5780748812510952,-0.4653693762690803,0.010843930464085418,0.254431736684106,-0.3092184778849063
